x,y,z,text
1601991759771,4.38,1,None
1601991759791,5.37,1,None
1601991759811,6.42,1,None
1601991759831,7.54,1,None
1601991759851,9,1,None
1601991759871,10.45,1,None
1601991759891,11.92,1,None
1601991759911,13.35,1,None
1601991759931,14.7,1,None
1601991759951,16.24,1,None
1601991759973,17.77,1,None
1601991759991,19.14,1,None
1601991760011,20.63,1,None
1601991760031,21.81,1,None
1601991760051,22.75,1,None
1601991760071,23.95,1,None
1601991760091,24.97,1,None
1601991760111,25.73,1,None
1601991760132,26.42,1,None
1601991760151,27.04,1,None
1601991760171,27.59,1,None
1601991760191,28.07,1,None
1601991760211,28.35,1,None
1601991760231,28.76,1,None
1601991760251,29.04,1,None
1601991760271,29.25,1,None
1601991760291,29.46,1,None
1601991760311,29.67,1,None
1601991760331,29.87,1,None
1601991760353,30.08,1,None
1601991760373,30.22,1,None
1601991760393,30.42,1,None
1601991760413,30.62,1,None
1601991760433,30.82,1,None
1601991760453,31.1,1,None
1601991760473,31.24,1,None
1601991760493,31.38,1,None
1601991760513,31.5,1,None
1601991760533,31.5,1,None
1601991760553,31.36,1,None
1601991760573,31.08,1,None
1601991760593,30.66,1,None
1601991760613,30.04,1,None
1601991760633,29.15,1,None
1601991760653,28.06,1,None
1601991760673,27.02,1,None
1601991760693,25.38,1,None
1601991760713,23.81,1,None
1601991760733,22.19,1,None
1601991760753,20.59,1,None
1601991760774,18.94,1,None
1601991760793,17.03,1,None
1601991760813,15.24,1,None
1601991760833,13.81,1,None
1601991760853,12.38,1,None
1601991760873,11.04,1,None
1601991760893,9.79,1,None
1601991760913,8.64,1,None
1601991760933,7.63,1,None
1601991760953,6.96,1,None
1601991760973,6.44,1,None
1601991760993,5.8,1,None
1601991761013,5.35,1,None
1601991761033,4.9,1,None
1601991761053,4.5,1,None
1601991761073,4.2,1,None
1601991761093,3.9,1,None
1601991761114,3.6,1,None
1601991761133,3.37,1,None
1601991761153,3.16,1,None
1601991761173,2.98,1,None
1601991761193,2.81,1,None
1601991761213,2.66,1,None
1601991761233,2.51,1,None
1601991761253,2.46,1,None
1601991761273,2.31,1,None
1601991761293,2.22,1,None
1601991761312,2.16,1,None
1601991761332,2.11,1,None
1601991761352,2.05,1,None
1601991761372,1.99,1,None
1601991761393,1.93,1,None
1601991761415,1.9,1,None
1601991761425,1.84,1,None
1601991761445,1.81,1,None
1601991761465,1.75,1,None
1601991761484,1.7,1,None
1601991761504,1.67,1,None
1601991761525,1.61,1,None
1601991761544,1.58,1,None
1601991761564,1.52,1,None
1601991761584,1.49,1,None
1601991761604,1.43,1,None
1601991761624,1.43,1,None
1601991761644,1.4,1,None
1601991761665,1.37,1,None
1601991761684,1.33,1,None
1601991761705,1.3,1,None
1601991761725,1.27,1,None
1601991761744,1.27,1,None
1601991761764,1.32,1,None
1601991761784,1.44,1,None
1601991761804,1.68,1,None
1601991761825,2.03,1,None
1601991761845,2.56,1,None
1601991761864,3.19,1,None
1601991761885,3.93,1,None
1601991761904,4.72,1,None
1601991761924,5.86,1,None
1601991761944,6.86,1,None
1601991761967,7.97,1,None
1601991761985,9.21,1,None
1601991762004,10.79,1,None
1601991762024,12.17,1,None
1601991762044,13.56,1,None
1601991762064,14.79,1,None
1601991762084,16.23,1,None
1601991762104,17.65,1,None
1601991762124,19.03,1,None
1601991762145,20.24,1,None
1601991762164,21.29,1,None
1601991762184,22.23,1,None
1601991762204,22.95,1,None
1601991762224,23.78,1,None
1601991762245,24.52,1,None
1601991762264,25.14,1,None
1601991762284,25.74,1,None
1601991762305,26.16,1,None
1601991762324,26.62,1,None
1601991762344,27.02,1,None
1601991762364,27.3,1,None
1601991762384,27.63,1,None
1601991762406,27.83,1,None
1601991762425,28.04,1,None
1601991762444,28.37,1,None
1601991762465,28.51,1,None
1601991762484,28.65,1,None
1601991762505,28.79,1,None
1601991762526,29,1,None
1601991762546,29.13,1,None
1601991762566,29.27,1,None
1601991762586,29.48,1,None
1601991762607,29.55,1,None
1601991762626,29.69,1,None
1601991762646,29.7,1,None
1601991762666,29.84,1,None
1601991762687,29.84,1,None
1601991762706,29.84,1,None
1601991762726,29.79,1,None
1601991762746,29.72,1,None
1601991762766,29.46,1,None
1601991762786,29.04,1,None
1601991762807,28.42,1,None
1601991762826,27.46,1,None
1601991762846,26.17,1,None
1601991762866,24.66,1,None
1601991762886,22.94,1,None
1601991762906,21.28,1,None
1601991762926,19.46,1,None
1601991762946,17.54,1,None
1601991762966,15.64,1,None
1601991762986,14.16,1,None
1601991763006,12.94,1,None
1601991763026,11.43,1,None
1601991763046,10.18,1,None
1601991763066,9.1,1,None
1601991763087,8.02,1,None
1601991763106,7.27,1,None
1601991763127,6.6,1,None
1601991763146,6.02,1,None
1601991763167,5.48,1,None
1601991763186,5.05,1,None
1601991763206,4.63,1,None
1601991763226,4.24,1,None
1601991763247,3.93,1,None
1601991763266,3.64,1,None
1601991763280,3.4,1,None
1601991763307,3.19,1,None
1601991763327,2.98,1,None
1601991763347,2.84,1,None
1601991763367,2.72,1,None
1601991763386,2.6,1,None
1601991763407,2.48,1,None
1601991763426,2.37,1,None
1601991763446,2.25,1,None
1601991763467,2.17,1,None
1601991763486,2.08,1,None
1601991763506,2.02,1,None
1601991763526,1.96,1,None
1601991763546,1.9,1,None
1601991763566,1.87,1,None
1601991763586,1.81,1,None
1601991763610,1.75,1,None
1601991763630,1.73,1,None
1601991763648,1.67,1,None
1601991763670,1.64,1,None
1601991763688,1.58,1,None
1601991763709,1.55,1,None
1601991763729,1.52,1,None
1601991763749,1.48,1,None
1601991763768,1.45,1,None
1601991763789,1.39,1,None
1601991763798,1.34,1,None
1601991763818,1.31,1,None
1601991763838,1.25,1,None
1601991763858,1.22,1,None
1601991763879,1.25,1,None
1601991763898,1.28,1,None
1601991763918,1.39,1,None
1601991763938,1.57,1,None
1601991763958,1.84,1,None
1601991763979,2.16,1,None
1601991763998,2.57,1,None
1601991764018,3.08,1,None
1601991764038,3.67,1,None
1601991764058,4.33,1,None
1601991764078,5.11,1,None
1601991764099,5.95,1,None
1601991764118,6.89,1,None
1601991764138,7.79,1,None
1601991764158,9.48,1,None
1601991764179,10.95,1,None
1601991764198,12.28,1,None
1601991764218,13.92,1,None
1601991764238,15.28,1,None
1601991764260,16.77,1,None
1601991764278,18.18,1,None
1601991764299,19.34,1,None
1601991764318,20.38,1,None
1601991764339,21.32,1,None
1601991764358,22.04,1,None
1601991764378,22.7,1,None
1601991764398,23.35,1,None
1601991764419,23.96,1,None
1601991764438,24.56,1,None
1601991764458,25.04,1,None
1601991764478,25.45,1,None
1601991764498,25.85,1,None
1601991764519,26.19,1,None
1601991764538,26.47,1,None
1601991764558,26.8,1,None
1601991764581,27.01,1,None
1601991764599,27.21,1,None
1601991764619,27.42,1,None
1601991764638,27.7,1,None
1601991764658,27.9,1,None
1601991764678,28.11,1,None
1601991764700,28.26,1,None
1601991764721,28.47,1,None
1601991764740,28.63,1,None
1601991764760,28.78,1,None
1601991764780,28.99,1,None
1601991764801,29.13,1,None
1601991764820,29.21,1,None
1601991764840,29.35,1,None
1601991764861,29.42,1,None
1601991764882,29.42,1,None
1601991764900,29.35,1,None
1601991764921,28.93,1,None
1601991764940,28.38,1,None
1601991764961,27.55,1,None
1601991764980,26.43,1,None
1601991765000,25.04,1,None
1601991765023,23.33,1,None
1601991765040,21.85,1,None
1601991765061,20.34,1,None
1601991765080,18.63,1,None
1601991765100,16.94,1,None
1601991765120,15.25,1,None
1601991765140,13.9,1,None
1601991765162,12.64,1,None
1601991765182,11.38,1,None
1601991765200,10.22,1,None
1601991765220,9.02,1,None
1601991765240,7.99,1,None
1601991765261,7.22,1,None
1601991765282,6.56,1,None
1601991765300,6.01,1,None
1601991765320,5.44,1,None
1601991765340,5.02,1,None
1601991765360,4.63,1,None
1601991765380,4.22,1,None
1601991765400,3.92,1,None
1601991765420,3.62,1,None
1601991765440,3.36,1,None
1601991765460,3.15,1,None
1601991765480,2.94,1,None
1601991765500,2.77,1,None
1601991765520,2.62,1,None
1601991765540,2.47,1,None
1601991765561,2.35,1,None
1601991765580,2.23,1,None
1601991765600,2.15,1,None
1601991765620,2.03,1,None
1601991765641,1.94,1,None
1601991765661,1.85,1,None
1601991765681,1.79,1,None
1601991765700,1.76,1,None
1601991765720,1.67,1,None
1601991765740,1.64,1,None
1601991765760,1.63,1,None
1601991765780,1.57,1,None
1601991765800,1.54,1,None
1601991765822,1.51,1,None
1601991765844,1.45,1,None
1601991765862,1.42,1,None
1601991765882,1.42,1,None
1601991765902,1.42,1,None
1601991765923,1.42,1,None
1601991765942,1.48,1,None
1601991765962,1.54,1,None
1601991765982,1.63,1,None
1601991766003,1.72,1,None
1601991766022,1.93,1,None
1601991766042,2.22,1,None
1601991766062,2.58,1,None
1601991766082,3.11,1,None
1601991766102,3.8,1,None
1601991766122,4.66,1,None
1601991766143,5.66,1,None
1601991766162,6.75,1,None
1601991766183,8.01,1,None
1601991766202,9.5,1,None
1601991766222,11.11,1,None
1601991766232,12.61,1,None
1601991766252,14,1,None
1601991766273,15.31,1,None
1601991766292,16.68,1,None
1601991766313,18.04,1,None
1601991766332,19.25,1,None
1601991766352,20.35,1,None
1601991766372,21.29,1,None
1601991766393,22.12,1,None
1601991766412,22.84,1,None
1601991766432,23.7,1,None
1601991766452,24.31,1,None
1601991766472,24.93,1,None
1601991766492,25.41,1,None
1601991766512,25.82,1,None
1601991766532,26.3,1,None
1601991766552,26.65,1,None
1601991766572,26.99,1,None
1601991766593,27.27,1,None
1601991766613,27.54,1,None
1601991766632,27.89,1,None
1601991766652,28.1,1,None
1601991766673,28.25,1,None
1601991766693,28.46,1,None
1601991766712,28.66,1,None
1601991766733,28.82,1,None
1601991766752,28.96,1,None
1601991766772,29.1,1,None
1601991766792,29.23,1,None
1601991766812,29.32,1,None
1601991766832,29.39,1,None
1601991766852,29.53,1,None
1601991766872,29.47,1,None
1601991766892,29.47,1,None
1601991766913,29.47,1,None
1601991766932,29.4,1,None
1601991766952,29.2,1,None
1601991766974,28.92,1,None
1601991766994,28.5,1,None
1601991767014,27.88,1,None
1601991767034,27.17,1,None
1601991767055,26.26,1,None
1601991767075,24.96,1,None
1601991767094,23.58,1,None
1601991767115,22.09,1,None
1601991767135,20.44,1,None
1601991767154,18.72,1,None
1601991767175,16.91,1,None
1601991767194,15.11,1,None
1601991767214,13.68,1,None
1601991767234,12.33,1,None
1601991767255,11.08,1,None
1601991767274,9.83,1,None
1601991767294,8.76,1,None
1601991767314,7.73,1,None
1601991767335,7.06,1,None
1601991767355,6.46,1,None
1601991767374,5.86,1,None
1601991767394,5.38,1,None
1601991767415,4.96,1,None
1601991767434,4.49,1,None
1601991767454,4.16,1,None
1601991767476,3.86,1,None
1601991767494,3.57,1,None
1601991767514,3.33,1,None
1601991767534,3.15,1,None
1601991767554,2.94,1,None
1601991767574,2.77,1,None
1601991767594,2.62,1,None
1601991767614,2.5,1,None
1601991767634,2.35,1,None
1601991767654,2.26,1,None
1601991767674,2.2,1,None
1601991767694,2.11,1,None
1601991767715,1.99,1,None
1601991767734,1.93,1,None
1601991767754,1.84,1,None
1601991767774,1.78,1,None
1601991767794,1.72,1,None
1601991767814,1.66,1,None
1601991767834,1.63,1,None
1601991767854,1.57,1,None
1601991767874,1.55,1,None
1601991767910,1.55,1,None
1601991767915,1.57,1,None
1601991767942,1.63,1,None
1601991767955,1.72,1,None
1601991767975,1.81,1,None
1601991767994,1.99,1,None
1601991768014,2.22,1,None
1601991768034,2.55,1,None
1601991768054,2.99,1,None
1601991768074,3.56,1,None
1601991768094,4.24,1,None
1601991768116,4.93,1,None
1601991768136,5.99,1,None
1601991768156,7.05,1,None
1601991768176,8.26,1,None
1601991768197,9.71,1,None
1601991768216,11.21,1,None
1601991768236,12.67,1,None
1601991768256,13.94,1,None
1601991768276,15.21,1,None
1601991768296,16.55,1,None
1601991768317,17.91,1,None
1601991768337,19.01,1,None
1601991768356,20.27,1,None
1601991768376,21.21,1,None
1601991768396,22.14,1,None
1601991768416,22.92,1,None
1601991768436,23.79,1,None
1601991768456,24.48,1,None
1601991768476,25.1,1,None
1601991768497,25.7,1,None
1601991768516,26.18,1,None
1601991768536,26.66,1,None
1601991768557,27.01,1,None
1601991768577,27.35,1,None
1601991768597,27.7,1,None
1601991768616,27.9,1,None
1601991768636,28.11,1,None
1601991768656,28.39,1,None
1601991768666,28.6,1,None
1601991768687,28.73,1,None
1601991768707,28.8,1,None
1601991768727,28.8,1,None
1601991768746,28.8,1,None
1601991768767,28.53,1,None
1601991768787,27.97,1,None
1601991768808,27.16,1,None
1601991768826,26.14,1,None
1601991768847,24.63,1,None
1601991768866,22.97,1,None
1601991768887,21.42,1,None
1601991768907,19.65,1,None
1601991768926,17.79,1,None
1601991768947,15.99,1,None
1601991768966,14.44,1,None
1601991768986,13.09,1,None
1601991769006,11.74,1,None
1601991769026,10.45,1,None
1601991769046,9.41,1,None
1601991769066,8.25,1,None
1601991769086,7.41,1,None
1601991769106,6.71,1,None
1601991769126,6.07,1,None
1601991769146,5.56,1,None
1601991769166,5.07,1,None
1601991769188,4.68,1,None
1601991769208,4.26,1,None
1601991769228,3.96,1,None
1601991769248,3.66,1,None
1601991769269,3.42,1,None
1601991769288,3.18,1,None
1601991769308,2.98,1,None
1601991769329,2.83,1,None
1601991769349,2.71,1,None
1601991769368,2.54,1,None
1601991769388,2.42,1,None
1601991769409,2.3,1,None
1601991769428,2.16,1,None
1601991769449,2.08,1,None
1601991769468,2.02,1,None
1601991769488,1.91,1,None
1601991769510,1.85,1,None
1601991769528,1.76,1,None
1601991769548,1.71,1,None
1601991769568,1.65,1,None
1601991769588,1.59,1,None
1601991769610,1.56,1,None
1601991769631,1.59,1,None
1601991769649,1.71,1,None
1601991769668,1.88,1,None
1601991769689,2.15,1,None
1601991769709,2.65,1,None
1601991769729,3.24,1,None
1601991769748,3.9,1,None
1601991769769,4.7,1,None
1601991769788,5.57,1,None
1601991769810,6.53,1,None
1601991769828,7.53,1,None
1601991769849,8.86,1,None
1601991769868,10.26,1,None
1601991769888,11.63,1,None
1601991769909,13.13,1,None
1601991769929,14.56,1,None
1601991769948,15.99,1,None
1601991769968,17.67,1,None
1601991769988,19.1,1,None
1601991770010,20.48,1,None
1601991770028,21.69,1,None
1601991770048,22.7,1,None
1601991770068,23.7,1,None
1601991770090,24.6,1,None
1601991770108,25.42,1,None
1601991770128,26.13,1,None
1601991770149,26.75,1,None
1601991770168,27.24,1,None
1601991770188,27.73,1,None
1601991770208,28.09,1,None
1601991770228,28.5,1,None
1601991770248,28.78,1,None
1601991770268,29.13,1,None
1601991770290,29.33,1,None
1601991770311,29.61,1,None
1601991770330,29.89,1,None
1601991770350,30.03,1,None
1601991770370,30.03,1,None
1601991770391,30.03,1,None
1601991770410,29.61,1,None
1601991770430,29.06,1,None
1601991770450,28.23,1,None
1601991770470,27.1,1,None
1601991770491,25.71,1,None
1601991770511,24,1,None
1601991770531,22.29,1,None
1601991770550,20.73,1,None
1601991770570,19.02,1,None
1601991770590,17.32,1,None
1601991770611,15.57,1,None
1601991770630,14.2,1,None
1601991770650,12.89,1,None
1601991770670,11.63,1,None
1601991770692,10.47,1,None
1601991770711,9.27,1,None
1601991770730,8.16,1,None
1601991770750,7.35,1,None
1601991770770,6.68,1,None
1601991770791,6.07,1,None
1601991770811,5.53,1,None
1601991770831,5.08,1,None
1601991770850,4.66,1,None
1601991770870,4.3,1,None
1601991770891,3.97,1,None
1601991770911,3.68,1,None
1601991770930,3.41,1,None
1601991770950,3.2,1,None
1601991770971,3,1,None
1601991770991,2.82,1,None
1601991771011,2.67,1,None
1601991771030,2.52,1,None
1601991771051,2.4,1,None
1601991771070,2.29,1,None
1601991771080,2.17,1,None
1601991771100,2.05,1,None
1601991771120,1.96,1,None
1601991771141,1.9,1,None
1601991771160,1.84,1,None
1601991771180,1.8,1,None
1601991771200,1.77,1,None
1601991771220,1.74,1,None
1601991771241,1.71,1,None
1601991771260,1.65,1,None
1601991771280,1.59,1,None
1601991771300,1.59,1,None
1601991771320,1.56,1,None
1601991771340,1.56,1,None
1601991771360,1.61,1,None
1601991771382,1.68,1,None
1601991771403,1.86,1,None
1601991771422,2.16,1,None
1601991771442,2.52,1,None
1601991771462,3.08,1,None
1601991771483,3.71,1,None
1601991771502,4.49,1,None
1601991771522,5.4,1,None
1601991771542,6.31,1,None
1601991771562,7.31,1,None
1601991771582,8.53,1,None
1601991771602,9.97,1,None
1601991771622,11.42,1,None
1601991771642,12.8,1,None
1601991771662,14.23,1,None
1601991771682,15.57,1,None
1601991771703,17.04,1,None
1601991771722,18.73,1,None
1601991771742,20.15,1,None
1601991771762,21.36,1,None
1601991771782,22.4,1,None
1601991771802,23.37,1,None
1601991771822,24.33,1,None
1601991771842,25.14,1,None
1601991771862,25.88,1,None
1601991771883,26.49,1,None
1601991771902,26.98,1,None
1601991771922,27.46,1,None
1601991771942,27.87,1,None
1601991771962,28.29,1,None
1601991771982,28.56,1,None
1601991772002,28.91,1,None
1601991772022,29.19,1,None
1601991772042,29.4,1,None
1601991772063,29.6,1,None
1601991772082,29.81,1,None
1601991772103,30.02,1,None
1601991772122,30.25,1,None
1601991772142,30.38,1,None
1601991772162,30.52,1,None
1601991772182,30.61,1,None
1601991772203,30.75,1,None
1601991772222,30.83,1,None
1601991772242,30.9,1,None
1601991772262,31.04,1,None
1601991772282,31.04,1,None
1601991772302,31.04,1,None
1601991772322,30.97,1,None
1601991772342,30.76,1,None
1601991772362,30.48,1,None
1601991772382,30.07,1,None
1601991772402,29.43,1,None
1601991772423,28.53,1,None
1601991772442,27.47,1,None
1601991772466,26.1,1,None
1601991772485,24.57,1,None
1601991772504,22.87,1,None
1601991772525,21.32,1,None
1601991772544,19.76,1,None
1601991772564,18.07,1,None
1601991772585,16.43,1,None
1601991772604,14.91,1,None
1601991772624,13.6,1,None
1601991772644,12.34,1,None
1601991772664,11.1,1,None
1601991772684,9.94,1,None
1601991772705,8.82,1,None
1601991772724,7.8,1,None
1601991772744,7.11,1,None
1601991772764,6.48,1,None
1601991772784,5.93,1,None
1601991772805,5.42,1,None
1601991772824,4.97,1,None
1601991772844,4.58,1,None
1601991772865,4.22,1,None
1601991772884,3.89,1,None
1601991772904,3.59,1,None
1601991772924,3.36,1,None
1601991772944,3.15,1,None
1601991772965,2.94,1,None
1601991772984,2.76,1,None
1601991773004,2.61,1,None
1601991773024,2.47,1,None
1601991773044,2.34,1,None
1601991773064,2.23,1,None
1601991773084,2.16,1,None
1601991773104,2.07,1,None
1601991773125,1.98,1,None
1601991773144,1.89,1,None
1601991773164,1.83,1,None
1601991773184,1.77,1,None
1601991773204,1.74,1,None
1601991773224,1.68,1,None
1601991773244,1.66,1,None
1601991773264,1.63,1,None
1601991773285,1.6,1,None
1601991773305,1.6,1,None
1601991773325,1.6,1,None
1601991773344,1.57,1,None
1601991773364,1.57,1,None
1601991773384,1.54,1,None
1601991773404,1.51,1,None
1601991773424,1.46,1,None
1601991773444,1.43,1,None
1601991773464,1.4,1,None
1601991773484,1.35,1,None
1601991773494,1.32,1,None
1601991773514,1.29,1,None
1601991773534,1.26,1,None
1601991773554,1.23,1,None
1601991773576,1.2,1,None
1601991773596,1.2,1,None
1601991773616,1.23,1,None
1601991773637,1.32,1,None
1601991773658,1.49,1,None
1601991773677,1.73,1,None
1601991773697,2.02,1,None
1601991773717,2.47,1,None
1601991773736,2.97,1,None
1601991773757,3.59,1,None
1601991773776,4.27,1,None
1601991773796,5.05,1,None
1601991773816,5.92,1,None
1601991773836,6.7,1,None
1601991773857,7.77,1,None
1601991773877,9.09,1,None
1601991773897,10.53,1,None
